Jugador,Temporada,Equipo,Pos,Edad,Partidos,Minutos,Goles,Asistencias,G+A,Penales,Amarillas,2a Amarillas,Rojas,Tiros,Tiros a puerta,Faltas hechas,Faltas recibidas,Intercepciones,Entradas ganadas,Goles recibidos,Tiros a puerta recibidos,Victorias,Empates,Derrotas,Partidos sin goles,Tiros a puerta parados (%),Penaltis parados (%)
Jesús Areso,25/26,Athletic Club,DF,26.0,26.0,1506.0,0.0,1.0,1.0,,3.0,0.0,0.0,3.0,0.0,19.0,7.0,20.0,16.0,,,,,,,,
Hugo Rincón,25/26,Girona,DF,22.0,33.0,1750.0,1.0,1.0,2.0,,4.0,0.0,0.0,7.0,2.0,32.0,53.0,5.0,33.0,,,,,,,,
Andoni Gorosabel,21/22,Real Sociedad,DF,24.0,32.0,2289.0,0.0,4.0,4.0,,4.0,0.0,0.0,11.0,1.0,28.0,18.0,19.0,31.0,,,,,,,,
Andoni Gorosabel,22/23,Real Sociedad,DF,25.0,27.0,1708.0,0.0,0.0,0.0,,3.0,0.0,0.0,14.0,1.0,25.0,17.0,17.0,27.0,,,,,,,,
Andoni Gorosabel,23/24,Alavés,DF,26.0,36.0,2854.0,1.0,0.0,1.0,,6.0,0.0,0.0,15.0,6.0,29.0,41.0,25.0,40.0,,,,,,,,
Andoni Gorosabel,24/25,Athletic Club,DF,27.0,20.0,1485.0,0.0,2.0,2.0,,5.0,0.0,0.0,2.0,1.0,23.0,4.0,17.0,29.0,,,,,,,,
Andoni Gorosabel,25/26,Athletic Club,DF,28.0,24.0,1360.0,0.0,1.0,1.0,,3.0,0.0,0.0,5.0,1.0,13.0,12.0,18.0,24.0,,,,,,,,
Mikel Vesga,21/22,Athletic Club,MF,28.0,32.0,1358.0,2.0,0.0,2.0,,7.0,2.0,2.0,14.0,4.0,34.0,18.0,19.0,16.0,,,,,,,,
Mikel Vesga,22/23,Athletic Club,MF,29.0,36.0,2575.0,3.0,3.0,6.0,,5.0,0.0,0.0,29.0,6.0,43.0,21.0,35.0,37.0,,,,,,,,
Mikel Vesga,23/24,Athletic Club,MF,30.0,27.0,1534.0,3.0,1.0,4.0,,2.0,0.0,0.0,19.0,7.0,28.0,6.0,31.0,20.0,,,,,,,,
Mikel Vesga,24/25,Athletic Club,MF,31.0,25.0,988.0,0.0,0.0,0.0,,1.0,0.0,0.0,6.0,3.0,14.0,4.0,16.0,17.0,,,,,,,,
Mikel Vesga,25/26,Athletic Club,MF,32.0,23.0,465.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,8.0,7.0,9.0,10.0,,,,,,,,
Mikel Jauregizar,23/24,Athletic Club,MF,19.0,7.0,151.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,,,,,,,,
Mikel Jauregizar,24/25,Athletic Club,MF,20.0,34.0,2244.0,2.0,1.0,3.0,,4.0,0.0,1.0,21.0,8.0,46.0,42.0,28.0,48.0,,,,,,,,
Mikel Jauregizar,25/26,Athletic Club,MF,21.0,36.0,2831.0,2.0,0.0,2.0,,6.0,1.0,1.0,39.0,11.0,49.0,34.0,48.0,45.0,,,,,,,,
Beñat Prados,23/24,Athletic Club,MF,22.0,26.0,1449.0,0.0,0.0,0.0,,1.0,0.0,0.0,7.0,4.0,29.0,24.0,23.0,28.0,,,,,,,,
Beñat Prados,24/25,Athletic Club,MF,23.0,30.0,1715.0,1.0,0.0,1.0,,7.0,0.0,0.0,16.0,5.0,40.0,15.0,28.0,37.0,,,,,,,,
Beñat Prados,25/26,Athletic Club,MF,24.0,2.0,85.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,,,,,,,,
Alejandro Rego,25/26,Athletic Club,MF,22.0,29.0,1279.0,1.0,1.0,2.0,,6.0,0.0,0.0,12.0,3.0,40.0,6.0,21.0,20.0,,,,,,,,
Selton Sánchez,25/26,Athletic Club,MF,18.0,7.0,196.0,0.0,1.0,1.0,,0.0,0.0,0.0,4.0,1.0,5.0,5.0,1.0,2.0,,,,,,,,
Iñigo Ruiz de Galarreta,21/22,Mallorca,MF,27.0,22.0,1378.0,0.0,0.0,0.0,,4.0,0.0,0.0,8.0,3.0,25.0,33.0,23.0,22.0,,,,,,,,
Iñigo Ruiz de Galarreta,22/23,Mallorca,MF,28.0,30.0,2449.0,0.0,1.0,1.0,,12.0,0.0,0.0,10.0,2.0,60.0,45.0,27.0,35.0,,,,,,,,
Iñigo Ruiz de Galarreta,23/24,Athletic Club,MF,29.0,29.0,2091.0,1.0,1.0,2.0,,7.0,0.0,0.0,11.0,2.0,54.0,41.0,12.0,32.0,,,,,,,,
Iñigo Ruiz de Galarreta,24/25,Athletic Club,MF,30.0,26.0,1477.0,0.0,4.0,4.0,,5.0,0.0,0.0,11.0,1.0,43.0,17.0,14.0,22.0,,,,,,,,
Iñigo Ruiz de Galarreta,25/26,Athletic Club,MF,31.0,34.0,2206.0,1.0,2.0,3.0,,10.0,0.0,0.0,20.0,2.0,54.0,41.0,24.0,32.0,,,,,,,,
Unai Vencedor Paris,21/22,Athletic Club,MF,20.0,34.0,2383.0,0.0,0.0,0.0,,4.0,0.0,0.0,20.0,2.0,28.0,35.0,18.0,12.0,,,,,,,,
Unai Vencedor Paris,22/23,Athletic Club,MF,21.0,10.0,193.0,0.0,0.0,0.0,,2.0,0.0,0.0,3.0,2.0,12.0,2.0,1.0,1.0,,,,,,,,
Unai Vencedor Paris,25/26,Levante,MF,24.0,16.0,812.0,0.0,0.0,0.0,,3.0,0.0,1.0,0.0,0.0,25.0,8.0,4.0,13.0,,,,,,,,
Beñat Gerenabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oihan Sancet,21/22,Athletic Club,FW,21.0,27.0,1422.0,6.0,4.0,10.0,,2.0,0.0,0.0,30.0,14.0,20.0,27.0,5.0,6.0,,,,,,,,
Oihan Sancet,22/23,Athletic Club,MF,22.0,36.0,2532.0,10.0,2.0,12.0,,6.0,0.0,1.0,58.0,22.0,41.0,54.0,4.0,15.0,,,,,,,,
Oihan Sancet,23/24,Athletic Club,MF,23.0,30.0,1975.0,4.0,5.0,9.0,,5.0,1.0,2.0,42.0,12.0,30.0,35.0,10.0,11.0,,,,,,,,
Oihan Sancet,24/25,Athletic Club,MF,24.0,29.0,1620.0,15.0,1.0,16.0,,2.0,0.0,0.0,50.0,20.0,16.0,24.0,5.0,8.0,,,,,,,,
Oihan Sancet,25/26,Athletic Club,MF,25.0,28.0,1788.0,4.0,0.0,4.0,,4.0,0.0,1.0,48.0,15.0,28.0,28.0,3.0,14.0,,,,,,,,
Peio Canales,24/25,Athletic Club,MF,19.0,8.0,259.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,,,,,,,,
Nico Williams,21/22,Athletic Club,MF,19.0,34.0,1337.0,0.0,0.0,0.0,,4.0,0.0,0.0,33.0,10.0,24.0,23.0,6.0,10.0,,,,,,,,
Nico Williams,22/23,Athletic Club,MF,20.0,36.0,2656.0,6.0,4.0,10.0,,3.0,0.0,0.0,61.0,20.0,23.0,35.0,8.0,15.0,,,,,,,,
Nico Williams,23/24,Athletic Club,MF,21.0,31.0,2263.0,5.0,11.0,16.0,,6.0,1.0,1.0,56.0,19.0,19.0,37.0,4.0,12.0,,,,,,,,
Nico Williams,24/25,Athletic Club,MF,22.0,29.0,1996.0,5.0,5.0,10.0,,1.0,0.0,0.0,54.0,19.0,17.0,35.0,7.0,19.0,,,,,,,,
Nico Williams,25/26,Athletic Club,MF,23.0,25.0,1674.0,6.0,3.0,9.0,,2.0,0.0,0.0,46.0,16.0,26.0,29.0,7.0,9.0,,,,,,,,
Álvaro djaló,24/25,Athletic Club,"MF,FW",24.0,17.0,659.0,1.0,0.0,1.0,,2.0,0.0,0.0,15.0,3.0,18.0,14.0,2.0,5.0,,,,,,,,
Álex Berenguer,21/22,Athletic Club,MF,26.0,34.0,2168.0,3.0,6.0,9.0,,8.0,0.0,0.0,46.0,16.0,44.0,46.0,14.0,25.0,,,,,,,,
Álex Berenguer,22/23,Athletic Club,MF,27.0,37.0,2297.0,4.0,1.0,5.0,,2.0,0.0,0.0,56.0,19.0,48.0,26.0,10.0,35.0,,,,,,,,
Álex Berenguer,23/24,Athletic Club,MF,28.0,35.0,1592.0,7.0,3.0,10.0,,4.0,0.0,0.0,32.0,12.0,30.0,22.0,5.0,15.0,,,,,,,,
Álex Berenguer,24/25,Athletic Club,"MF,FW",29.0,36.0,2339.0,6.0,7.0,13.0,,5.0,0.0,0.0,52.0,19.0,29.0,30.0,10.0,13.0,,,,,,,,
Álex Berenguer,25/26,Athletic Club,MF,30.0,31.0,2154.0,2.0,3.0,5.0,,4.0,0.0,0.0,44.0,20.0,28.0,38.0,13.0,17.0,,,,,,,,
Nicolás Serrano,21/22,Athletic Club,MF,18.0,14.0,317.0,1.0,0.0,1.0,,0.0,0.0,0.0,9.0,4.0,8.0,6.0,2.0,5.0,,,,,,,,
Nicolás Serrano,24/25,Athletic Club,MF,21.0,4.0,112.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,
Nicolás Serrano,25/26,Athletic Club,MF,22.0,16.0,366.0,1.0,0.0,1.0,,0.0,0.0,0.0,16.0,4.0,10.0,8.0,2.0,5.0,,,,,,,,
Iñaki Williams,21/22,Athletic Club,FW,27.0,38.0,2777.0,8.0,5.0,13.0,,4.0,0.0,0.0,95.0,37.0,24.0,40.0,3.0,5.0,,,,,,,,
Iñaki Williams,22/23,Athletic Club,"FW,MF",28.0,36.0,2836.0,10.0,3.0,13.0,,2.0,0.0,0.0,85.0,35.0,30.0,31.0,7.0,16.0,,,,,,,,
Iñaki Williams,23/24,Athletic Club,MF,29.0,34.0,2844.0,12.0,3.0,15.0,,4.0,0.0,0.0,93.0,43.0,32.0,45.0,13.0,18.0,,,,,,,,
Iñaki Williams,24/25,Athletic Club,"MF,FW",30.0,35.0,2652.0,6.0,8.0,14.0,,1.0,0.0,0.0,63.0,24.0,23.0,39.0,11.0,12.0,,,,,,,,
Iñaki Williams,25/26,Athletic Club,"MF,FW",31.0,30.0,2157.0,3.0,6.0,9.0,,2.0,0.0,0.0,57.0,20.0,28.0,23.0,8.0,9.0,,,,,,,,
Roberto Navarro,21/22,Real Sociedad,"MF,FW",19.0,6.0,199.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,3.0,,,,,,,,
Roberto Navarro,22/23,Real Sociedad,MF,20.0,17.0,351.0,0.0,0.0,0.0,,2.0,0.0,0.0,12.0,5.0,8.0,6.0,2.0,4.0,,,,,,,,
Roberto Navarro,23/24,Cádiz,MF,21.0,28.0,1888.0,1.0,1.0,2.0,,0.0,0.0,1.0,30.0,9.0,15.0,27.0,16.0,29.0,,,,,,,,
Roberto Navarro,24/25,Mallorca,MF,22.0,23.0,1278.0,1.0,0.0,1.0,,3.0,0.0,0.0,18.0,6.0,14.0,21.0,19.0,22.0,,,,,,,,
Roberto Navarro,25/26,Athletic Club,MF,23.0,32.0,1307.0,6.0,1.0,7.0,,1.0,0.0,0.0,21.0,10.0,18.0,16.0,7.0,10.0,,,,,,,,
Gorka Guruzeta,22/23,Athletic Club,FW,25.0,30.0,1421.0,6.0,1.0,7.0,,2.0,0.0,0.0,50.0,19.0,27.0,13.0,4.0,21.0,,,,,,,,
Gorka Guruzeta,23/24,Athletic Club,FW,26.0,32.0,2217.0,14.0,5.0,19.0,,2.0,0.0,0.0,65.0,31.0,44.0,23.0,15.0,22.0,,,,,,,,
Gorka Guruzeta,24/25,Athletic Club,FW,27.0,36.0,1840.0,7.0,2.0,9.0,,2.0,0.0,0.0,59.0,19.0,41.0,21.0,9.0,8.0,,,,,,,,
Gorka Guruzeta,25/26,Athletic Club,FW,28.0,35.0,2363.0,10.0,3.0,13.0,,6.0,1.0,1.0,84.0,32.0,49.0,30.0,11.0,6.0,,,,,,,,
Maroan Sannadi,24/25,Athletic Club,FW,23.0,16.0,754.0,1.0,1.0,2.0,,0.0,0.0,0.0,19.0,7.0,20.0,30.0,1.0,0.0,,,,,,,,
Maroan Sannadi,25/26,Athletic Club,FW,24.0,10.0,288.0,1.0,0.0,1.0,,2.0,0.0,0.0,8.0,4.0,8.0,5.0,1.0,1.0,,,,,,,,
Álvaro Vallés,23/24,Las Palmas,GK,26.0,37.0,3263.0,0.0,0.0,0.0,,2.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,3.0,44.0,147.0,10.0,10.0,17.0,8.0,70.1,42.9
Álvaro Vallés,25/26,Real Betis,GK,28.0,28.0,2520.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,36.0,123.0,10.0,13.0,5.0,8.0,70.7,20.0
Pau López,24/25,Girona,GK,29.0,1.0,45.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,33.3,
Pau López,25/26,Real Betis,GK,30.0,9.0,810.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,11.0,40.0,4.0,2.0,3.0,2.0,72.5,100.0
Natan,24/25,Real Betis,DF,23.0,31.0,2175.0,1.0,1.0,2.0,,5.0,0.0,1.0,9.0,4.0,19.0,13.0,28.0,25.0,,,,,,,,
Natan,25/26,Real Betis,DF,24.0,33.0,2807.0,0.0,0.0,0.0,,8.0,0.0,0.0,10.0,1.0,28.0,11.0,37.0,17.0,,,,,,,,
Valentín Gómez,25/26,Real Betis,DF,22.0,28.0,1882.0,1.0,0.0,1.0,,5.0,0.0,0.0,11.0,5.0,26.0,11.0,23.0,25.0,,,,,,,,
Diego Llorente,24/25,Real Betis,DF,30.0,30.0,2519.0,2.0,0.0,2.0,,4.0,0.0,0.0,11.0,5.0,20.0,23.0,44.0,20.0,,,,,,,,
Diego Llorente,25/26,Real Betis,DF,31.0,18.0,1229.0,1.0,0.0,1.0,,5.0,0.0,0.0,4.0,3.0,13.0,13.0,27.0,15.0,,,,,,,,
Marc Bartra,21/22,Real Betis,DF,30.0,23.0,1993.0,1.0,0.0,1.0,,5.0,0.0,0.0,15.0,3.0,21.0,16.0,32.0,16.0,,,,,,,,
Marc Bartra,23/24,Real Betis,DF,32.0,3.0,225.0,0.0,0.0,0.0,,1.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,3.0,,,,,,,,
Marc Bartra,24/25,Real Betis,DF,33.0,25.0,2099.0,2.0,1.0,3.0,,2.0,0.0,0.0,18.0,5.0,15.0,14.0,35.0,19.0,,,,,,,,
Marc Bartra,25/26,Real Betis,DF,34.0,25.0,1978.0,1.0,0.0,1.0,,3.0,0.0,0.0,16.0,5.0,15.0,11.0,29.0,18.0,,,,,,,,
Fran,24/25,Real Madrid,GK,19.0,1.0,90.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,
Junior Firpo,25/26,Real Betis,DF,28.0,12.0,827.0,0.0,1.0,1.0,,2.0,0.0,0.0,5.0,0.0,11.0,8.0,10.0,14.0,,,,,,,,
Ángel Ortíz,24/25,Real Betis,DF,20.0,5.0,353.0,0.0,1.0,1.0,,0.0,0.0,0.0,2.0,0.0,6.0,6.0,5.0,8.0,,,,,,,,
Ángel Ortíz,25/26,Real Betis,DF,21.0,13.0,584.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,9.0,9.0,1.0,19.0,,,,,,,,
Héctor Bellerín,21/22,Real Betis,DF,26.0,23.0,1979.0,0.0,2.0,2.0,,2.0,0.0,1.0,10.0,2.0,23.0,14.0,23.0,33.0,,,,,,,,
Héctor Bellerín,22/23,Barcelona,DF,27.0,3.0,143.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,,,,,,,,
Héctor Bellerín,23/24,Real Betis,DF,28.0,23.0,1711.0,0.0,1.0,1.0,,0.0,0.0,1.0,2.0,0.0,21.0,10.0,21.0,22.0,,,,,,,,
Héctor Bellerín,24/25,Real Betis,DF,29.0,9.0,580.0,0.0,2.0,2.0,,1.0,0.0,0.0,1.0,1.0,6.0,0.0,6.0,7.0,,,,,,,,
Héctor Bellerín,25/26,Real Betis,DF,30.0,27.0,1822.0,2.0,3.0,5.0,,2.0,0.0,0.0,7.0,5.0,15.0,4.0,14.0,16.0,,,,,,,,
Facundo Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Roca,23/24,Real Betis,MF,26.0,26.0,1980.0,2.0,2.0,4.0,,5.0,0.0,0.0,20.0,7.0,46.0,23.0,17.0,37.0,,,,,,,,
Marc Roca,24/25,Real Betis,MF,27.0,14.0,906.0,2.0,2.0,4.0,,4.0,0.0,0.0,12.0,4.0,16.0,5.0,14.0,14.0,,,,,,,,
Marc Roca,25/26,Real Betis,MF,28.0,29.0,2026.0,1.0,1.0,2.0,,1.0,0.0,0.0,17.0,7.0,42.0,23.0,23.0,29.0,,,,,,,,
Nelson Deossa,25/26,Real Betis,MF,25.0,20.0,743.0,0.0,0.0,0.0,,3.0,0.0,0.0,18.0,0.0,17.0,24.0,6.0,8.0,,,,,,,,
Pablo Fornals,23/24,Real Betis,MF,27.0,15.0,1148.0,3.0,2.0,5.0,,2.0,0.0,0.0,17.0,6.0,13.0,14.0,21.0,17.0,,,,,,,,
Pablo Fornals,24/25,Real Betis,MF,28.0,26.0,1827.0,2.0,0.0,2.0,,2.0,0.0,0.0,23.0,4.0,12.0,14.0,25.0,13.0,,,,,,,,
Pablo Fornals,25/26,Real Betis,MF,29.0,37.0,2848.0,9.0,6.0,15.0,,2.0,0.0,0.0,43.0,18.0,32.0,26.0,34.0,26.0,,,,,,,,
Álvaro Fidalgo,25/26,Real Betis,MF,28.0,9.0,542.0,1.0,0.0,1.0,,0.0,0.0,0.0,4.0,2.0,2.0,6.0,4.0,5.0,,,,,,,,
Giovani Lo Celso,21/22,Villarreal,"FW,MF",25.0,16.0,994.0,1.0,1.0,2.0,,3.0,0.0,0.0,18.0,6.0,17.0,42.0,3.0,12.0,,,,,,,,
Giovani Lo Celso,22/23,Villarreal,"MF,FW",26.0,22.0,1126.0,2.0,3.0,5.0,,3.0,0.0,0.0,30.0,7.0,15.0,31.0,7.0,26.0,,,,,,,,
Giovani Lo Celso,24/25,Real Betis,MF,28.0,25.0,1457.0,8.0,3.0,11.0,,4.0,0.0,0.0,34.0,19.0,13.0,63.0,5.0,21.0,,,,,,,,
Giovani Lo Celso,25/26,Real Betis,MF,29.0,24.0,1393.0,2.0,3.0,5.0,,4.0,0.0,0.0,30.0,11.0,9.0,42.0,6.0,13.0,,,,,,,,
Isco,21/22,Real Madrid,"MF,FW",29.0,14.0,331.0,1.0,0.0,1.0,,1.0,0.0,0.0,9.0,3.0,7.0,8.0,2.0,3.0,,,,,,,,
Isco,22/23,Sevilla,"MF,FW",30.0,12.0,799.0,0.0,2.0,2.0,,5.0,0.0,0.0,4.0,1.0,11.0,34.0,9.0,9.0,,,,,,,,
Isco,23/24,Real Betis,MF,31.0,29.0,2326.0,8.0,5.0,13.0,,10.0,0.0,0.0,64.0,26.0,31.0,79.0,9.0,26.0,,,,,,,,
Isco,24/25,Real Betis,MF,32.0,22.0,1547.0,9.0,8.0,17.0,,5.0,0.0,0.0,44.0,15.0,23.0,44.0,11.0,15.0,,,,,,,,
Isco,25/26,Real Betis,MF,33.0,8.0,233.0,1.0,1.0,2.0,,0.0,0.0,0.0,7.0,1.0,4.0,9.0,2.0,2.0,,,,,,,,
Abde Ezzalzouli,21/22,Barcelona,FW,19.0,10.0,580.0,1.0,0.0,1.0,,4.0,0.0,0.0,16.0,4.0,17.0,15.0,9.0,9.0,,,,,,,,
Abde Ezzalzouli,22/23,Osasuna,"FW,MF",20.0,28.0,1504.0,4.0,2.0,6.0,,4.0,1.0,2.0,40.0,16.0,27.0,34.0,4.0,21.0,,,,,,,,
Abde Ezzalzouli,23/24,Real Betis,MF,21.0,26.0,865.0,1.0,0.0,1.0,,1.0,0.0,0.0,34.0,9.0,9.0,16.0,5.0,14.0,,,,,,,,
Abde Ezzalzouli,23/24,Barcelona,"FW,MF",21.0,2.0,68.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,,,,,,,,
Abde Ezzalzouli,24/25,Real Betis,MF,22.0,32.0,1984.0,2.0,2.0,4.0,,2.0,0.0,0.0,62.0,26.0,23.0,38.0,9.0,23.0,,,,,,,,
Abde Ezzalzouli,25/26,Real Betis,"MF,FW",23.0,29.0,2247.0,10.0,8.0,18.0,,3.0,0.0,0.0,73.0,26.0,28.0,71.0,15.0,32.0,,,,,,,,
Rodrigo Riquelme,22/23,Girona,"MF,FW",22.0,34.0,2179.0,4.0,4.0,8.0,,1.0,0.0,0.0,55.0,22.0,27.0,36.0,12.0,8.0,,,,,,,,
Rodrigo Riquelme,23/24,Atlético Madrid,"MF,DF",23.0,34.0,1528.0,3.0,5.0,8.0,,1.0,0.0,0.0,37.0,16.0,11.0,28.0,9.0,19.0,,,,,,,,
Rodrigo Riquelme,24/25,Atlético Madrid,"MF,DF",24.0,16.0,516.0,0.0,1.0,1.0,,0.0,0.0,0.0,14.0,4.0,8.0,8.0,2.0,5.0,,,,,,,,
Rodrigo Riquelme,25/26,Real Betis,MF,25.0,25.0,821.0,1.0,1.0,2.0,,2.0,0.0,0.0,24.0,7.0,8.0,11.0,5.0,11.0,,,,,,,,
Antony,24/25,Real Betis,MF,24.0,17.0,1362.0,5.0,2.0,7.0,,2.0,0.0,1.0,43.0,17.0,15.0,27.0,9.0,10.0,,,,,,,,
Antony,25/26,Real Betis,"MF,FW",25.0,32.0,2447.0,8.0,6.0,14.0,,6.0,0.0,1.0,90.0,34.0,20.0,44.0,22.0,23.0,,,,,,,,
Pablo Garcia,24/25,Real Betis,FW,18.0,3.0,38.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pablo Garcia,25/26,Real Betis,MF,19.0,15.0,388.0,0.0,0.0,0.0,,1.0,0.0,0.0,13.0,4.0,5.0,9.0,3.0,5.0,,,,,,,,
Aitor Ruibal,21/22,Real Betis,"MF,DF",25.0,19.0,856.0,0.0,0.0,0.0,,6.0,0.0,0.0,20.0,3.0,22.0,15.0,7.0,15.0,,,,,,,,
Aitor Ruibal,22/23,Real Betis,"DF,MF",26.0,26.0,1454.0,0.0,0.0,0.0,,4.0,0.0,1.0,13.0,6.0,20.0,17.0,24.0,30.0,,,,,,,,
Aitor Ruibal,23/24,Real Betis,"DF,MF",27.0,18.0,1017.0,2.0,1.0,3.0,,5.0,0.0,0.0,13.0,2.0,16.0,13.0,14.0,27.0,,,,,,,,
Aitor Ruibal,24/25,Real Betis,"DF,FW",28.0,29.0,1313.0,1.0,3.0,4.0,,5.0,0.0,0.0,16.0,4.0,10.0,18.0,14.0,24.0,,,,,,,,
Aitor Ruibal,25/26,Real Betis,"DF,MF",29.0,27.0,1808.0,4.0,2.0,6.0,,6.0,1.0,1.0,31.0,12.0,32.0,25.0,20.0,32.0,,,,,,,,
Iker Losada,24/25,Celta Vigo,"MF,FW",22.0,12.0,358.0,1.0,0.0,1.0,,2.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,4.0,,,,,,,,
Iker Losada,24/25,Real Betis,MF,22.0,10.0,336.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,1.0,1.0,2.0,3.0,7.0,,,,,,,,
Iker Losada,25/26,Levante,MF,23.0,23.0,902.0,3.0,1.0,4.0,,1.0,0.0,0.0,14.0,4.0,6.0,7.0,10.0,12.0,,,,,,,,
Cucho,24/25,Real Betis,FW,25.0,15.0,1139.0,5.0,1.0,6.0,,0.0,0.0,0.0,43.0,11.0,10.0,9.0,7.0,10.0,,,,,,,,
Cucho,25/26,Real Betis,FW,26.0,32.0,2580.0,11.0,3.0,14.0,,5.0,0.0,0.0,89.0,27.0,22.0,38.0,11.0,16.0,,,,,,,,
Gonzalo Petit,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ionuț Radu,25/26,Celta Vigo,GK,28.0,38.0,3420.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,48.0,159.0,14.0,12.0,12.0,10.0,69.8,25.0
Iván Villar,22/23,Celta Vigo,GK,25.0,19.0,1710.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,62.0,6.0,5.0,8.0,4.0,61.3,0.0
Iván Villar,23/24,Celta Vigo,GK,26.0,12.0,1014.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,18.0,45.0,2.0,4.0,6.0,0.0,60.0,33.3
Iván Villar,24/25,Celta Vigo,GK,27.0,4.0,360.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,2.0,0.0,2.0,0.0,52.6,100.0
Javi Rodríguez,24/25,Celta Vigo,DF,21.0,36.0,2514.0,3.0,2.0,5.0,,7.0,0.0,0.0,12.0,5.0,37.0,22.0,32.0,38.0,,,,,,,,
Javi Rodríguez,25/26,Celta Vigo,DF,22.0,33.0,2558.0,0.0,1.0,1.0,,5.0,0.0,0.0,12.0,1.0,33.0,33.0,28.0,23.0,,,,,,,,
Carl Starfelt,23/24,Celta Vigo,DF,28.0,27.0,2216.0,1.0,0.0,1.0,,4.0,0.0,0.0,12.0,5.0,15.0,10.0,37.0,29.0,,,,,,,,
Carl Starfelt,24/25,Celta Vigo,DF,29.0,28.0,2270.0,1.0,0.0,1.0,,5.0,0.0,0.0,5.0,1.0,21.0,11.0,28.0,21.0,,,,,,,,
Carl Starfelt,25/26,Celta Vigo,DF,30.0,19.0,1491.0,0.0,0.0,0.0,,3.0,1.0,1.0,4.0,1.0,19.0,8.0,16.0,16.0,,,,,,,,
Yoel Lago,23/24,Celta Vigo,DF,19.0,1.0,90.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,,,,,,,,
Yoel Lago,24/25,Celta Vigo,DF,20.0,8.0,583.0,0.0,1.0,1.0,,2.0,0.0,0.0,0.0,0.0,16.0,9.0,5.0,8.0,,,,,,,,
Yoel Lago,25/26,Celta Vigo,DF,21.0,12.0,938.0,0.0,0.0,0.0,,4.0,0.0,0.0,1.0,0.0,17.0,14.0,7.0,10.0,,,,,,,,
Unai Núñez,21/22,Athletic Club,DF,24.0,9.0,622.0,0.0,0.0,0.0,,2.0,0.0,0.0,6.0,1.0,10.0,7.0,9.0,5.0,,,,,,,,
Unai Núñez,22/23,Celta Vigo,DF,25.0,36.0,3151.0,0.0,0.0,0.0,,8.0,0.0,0.0,15.0,5.0,25.0,31.0,69.0,32.0,,,,,,,,
Unai Núñez,23/24,Celta Vigo,DF,26.0,34.0,2801.0,1.0,0.0,1.0,,4.0,0.0,0.0,22.0,5.0,37.0,24.0,49.0,30.0,,,,,,,,
Unai Núñez,24/25,Athletic Club,DF,27.0,10.0,645.0,0.0,0.0,0.0,,4.0,0.0,0.0,1.0,0.0,10.0,5.0,16.0,6.0,,,,,,,,
Unai Núñez,25/26,Valencia,DF,28.0,13.0,911.0,0.0,0.0,0.0,,3.0,0.0,0.0,9.0,1.0,12.0,7.0,11.0,11.0,,,,,,,,
